viewing_id,customer_id,content_id,viewing_date,watch_duration_minutes,completion_percentage,device_type,login_location,session_duration_minutes
VIEW00000322,CUST000040,CNT00321,2026-05-17,36,84.0,playstation/xbox,South Korea,47
VIEW00000323,CUST000040,CNT00281,2026-04-10,56,74.0,smart tv,South Korea,63
VIEW00000324,CUST000041,CNT00153,2026-06-13,57,74.0,smart tv,United States,64
VIEW00000325,CUST000041,CNT00167,2025-09-27,84,47.0,smart tv,US,87
VIEW00000326,CUST000041,CNT00205,2026-03-19,28,100.0,smart tv,United States,32
VIEW00000327,CUST000041,CNT00184,2026-05-11,33,100.0,smart tv,united states,42
VIEW00000328,CUST000041,CNT00307,2026-05-19,69,69.0,smart tv,USA,75
VIEW00000329,CUST000041,CNT00016,2026-06-02,57,100.0,mobile,United States,60
VIEW00000330,CUST000041,CNT00297,2026-05-26,70,74.0,mobile,United States,74
VIEW00000331,CUST000041,CNT00481,2025-11-10,20,63.0,smartphone,united states,20
VIEW00000332,CUST000041,CNT00303,2026-06-10,79,42.0,smart tv,United States,84
VIEW00000333,CUST000041,CNT00068,2026-05-12,23,63.0,gaming console,United States,23
VIEW00000334,CUST000042,CNT00081,2025-10-30,31,71.0,tablet,Germany,39
VIEW00000335,CUST000042,CNT00198,2025-12-22,62,88.0,smart tv,Germany,67
VIEW00000336,CUST000042,CNT00049,2025-12-26,43,59.0,smart tv,Germany,48
VIEW00000337,CUST000042,CNT00198,2025-08-11,67,83.0,mobile,Germany,80
VIEW00000338,CUST000042,CNT00316,2025-09-26,19,62.0,ipad,Germany,22
VIEW00000339,CUST000042,CNT00302,2025-10-09,59,100.0,mobile,Germany,66
VIEW00000340,CUST000043,CNT00257,2026-04-22,50,99.0,smart tv,France,61
VIEW00000341,CUST000043,CNT00415,2025-11-08,49,56.0,smart tv,France,50
VIEW00000342,CUST000043,CNT00451,2025-09-09,68,56.0,tablet,France,76
VIEW00000343,CUST000043,CNT00369,2026-04-26,52,96.0,smart tv,France,58
VIEW00000344,CUST000043,CNT00201,2026-06-14,51,48.0,smart tv,France,59
VIEW00000345,CUST000043,CNT00375,2025-11-27,79,68.0,tablet,France,84
VIEW00000346,CUST000043,CNT00403,2025-12-14,52,81.0,mobile,France,56
VIEW00000347,CUST000043,CNT00227,2026-02-01,3,82.0,laptop,France,9
VIEW00000348,CUST000044,CNT00437,2025-07-29,43,55.0,gaming console,United Kingdom,57
VIEW00000349,CUST000044,CNT00198,2026-06-02,67,48.0,smart tv,United Kingdom,70
VIEW00000350,CUST000044,CNT00381,2026-05-03,66,65.0,smart tv,United Kingdom,76
VIEW00000351,CUST000044,CNT00126,2025-09-20,75,43.0,smart tv,Britain,87
VIEW00000352,CUST000044,CNT00417,2025-10-09,3,82.0,mobile,Britain,10
VIEW00000353,CUST000044,CNT00101,2026-01-23,42,68.0,phone,United Kingdom,54
VIEW00000354,CUST000044,CNT00453,2025-09-25,73,84.0,smart tv,United Kingdom,79
VIEW00000355,CUST000044,CNT00233,2026-03-18,61,95.0,gaming console,United Kingdom,61
VIEW00000356,CUST000044,CNT00248,2026-04-09,37,75.0,mobile,United Kingdom,41
VIEW00000357,CUST000044,CNT00171,2025-12-18,42,25.0,smart tv,United Kingdom,49
VIEW00000358,CUST000045,CNT00275,2026-03-10,99,91.0,smart tv,Mexico,115
VIEW00000359,CUST000045,CNT00228,2025-11-04,51,100.0,mobile,Mexico,59
VIEW00000360,CUST000045,CNT00043,2025-12-31,40,89.0,tablet,Mexico,59
VIEW00000361,CUST000045,CNT00295,2025-07-10,29,83.0,phone,Mexico,30
VIEW00000362,CUST000045,CNT00492,2026-02-22,45,96.0,laptop,Mexico,46
VIEW00000363,CUST000045,CNT00208,2025-07-12,54,72.0,pc,Mexico,58
VIEW00000364,CUST000045,CNT00488,2026-03-24,50,50.0,mobile,Mexico,50
VIEW00000365,CUST000046,CNT00296,2026-06-26,61,90.0,smart tv,France,69
VIEW00000366,CUST000047,CNT00388,2025-11-01,60,60.0,smart tv,Brazil,70
VIEW00000367,CUST000047,CNT00110,2026-01-01,81,36.0,laptop,Brazil,97
VIEW00000368,CUST000047,CNT00024,2026-04-06,41,57.0,smart tv,Brazil,52
VIEW00000369,CUST000047,CNT00162,2026-05-18,41,84.0,smart tv,Brazil,49
VIEW00000370,CUST000047,CNT00015,2026-06-10,71,73.0,phone,Brazil,76
VIEW00000371,CUST000047,CNT00436,2026-05-22,42,77.0,smart tv,Brazil,54
VIEW00000372,CUST000047,CNT00302,2026-06-21,19,89.0,tablet,Brazil,29
VIEW00000373,CUST000047,CNT00498,2026-03-07,23,78.0,mobile,Brazil,38
VIEW00000374,CUST000048,CNT00421,2026-05-10,36,30.0,mobile,Japan,52
VIEW00000375,CUST000048,CNT00393,2025-07-03,33,92.0,gaming console,Japan,33
VIEW00000376,CUST000048,CNT00265,2026-04-30,69,93.0,smart tv,Japan,77
VIEW00000377,CUST000048,CNT00178,2025-11-01,89,49.0,tablet,Japan,96
VIEW00000378,CUST000048,CNT00200,2026-04-21,59,100.0,smart tv,Japan,62
VIEW00000379,CUST000048,CNT00111,2026-03-20,38,82.0,tablet,Japan,47
VIEW00000380,CUST000048,CNT00334,2026-05-16,46,68.0,mobile,Japan,49
VIEW00000381,CUST000048,CNT00116,2025-09-03,83,72.0,smart tv,Japan,99
VIEW00000382,CUST000048,CNT00149,2025-12-01,46,100.0,pc,Japan,49
VIEW00000383,CUST000048,CNT00296,2025-09-20,85,58.0,smart tv,japan,92
VIEW00000384,CUST000048,CNT00182,2026-04-01,77,69.0,mobile,Japan,86
VIEW00000385,CUST000049,CNT00036,2025-09-13,56,80.0,laptop,Canada,67
VIEW00000386,CUST000049,CNT00176,2026-05-28,40,100.0,mobile,Canada,50
VIEW00000387,CUST000049,CNT00315,2025-12-25,37,100.0,gaming console,CA,51
VIEW00000388,CUST000049,CNT00027,2026-06-28,43,72.0,tablet,canada,58
VIEW00000389,CUST000049,CNT00126,2025-09-02,63,66.0,tablet,canada,63
VIEW00000390,CUST000049,CNT00494,2026-05-05,58,81.0,mobile,Canada,67
VIEW00000391,CUST000049,CNT00297,2026-02-10,71,91.0,smart tv,Canada,79
VIEW00000392,CUST000050,CNT00113,2025-10-15,87,47.0,tablet,Germany,94
VIEW00000393,CUST000050,CNT00278,2026-02-13,77,48.0,tablet,Germany,80
VIEW00000394,CUST000050,CNT00491,2025-07-14,62,98.0,tablet,Germany,74
VIEW00000395,CUST000050,CNT00391,2025-11-22,36,58.0,mobile,DE,51
VIEW00000396,CUST000050,CNT00346,2025-08-12,34,58.0,smart tv,Germany,40
VIEW00000397,CUST000050,CNT00013,2025-12-24,24,44.0,tablet,Germany,26
VIEW00000398,CUST000050,CNT00032,2025-10-14,43,71.0,tv,Germany,43
VIEW00000399,CUST000050,CNT00156,2026-01-07,68,73.0,mobile,Germany,78
VIEW00000400,CUST000050,CNT00049,2025-12-31,15,69.0,mobile,Germany,37
VIEW00000401,CUST000050,CNT00492,2025-07-19,49,86.0,smart tv,Germany,63
VIEW00000402,CUST000050,CNT00365,2025-11-29,12,19.0,tablet,Germany,12
VIEW00000403,CUST000051,CNT00119,2026-03-14,69,90.0,tablet,Brazil,89
VIEW00000404,CUST000051,CNT00264,2025-09-08,54,100.0,smart tv,Brazil,58
VIEW00000405,CUST000051,CNT00039,2026-01-04,49,35.0,smart tv,Brazil,59
VIEW00000406,CUST000051,CNT00470,2026-04-28,27,87.0,tv,BRAZIL,38
VIEW00000407,CUST000051,CNT00081,2026-04-30,40,73.0,smart tv,BRAZIL,41
VIEW00000408,CUST000051,CNT00188,2026-01-15,33,87.0,smart tv,Brazil,33
VIEW00000409,CUST000051,CNT00036,2026-06-20,7,93.0,mobile,Brazil,7
VIEW00000410,CUST000051,CNT00084,2026-06-12,54,95.0,mobile,BR,54
VIEW00000411,CUST000052,CNT00340,2025-08-14,55,75.0,smart tv,South Africa,66
VIEW00000412,CUST000052,CNT00022,2025-08-08,36,94.0,mobile,South Africa,42
VIEW00000413,CUST000052,CNT00354,2026-05-18,9,79.0,smarttv,South Africa,14
VIEW00000414,CUST000052,CNT00125,2025-09-18,88,98.0,pc,South Africa,89
VIEW00000415,CUST000052,CNT00433,2026-01-19,8,46.0,mobile,South Africa,23
VIEW00000416,CUST000052,CNT00281,2025-08-21,44,68.0,mobile,South Africa,48
VIEW00000417,CUST000052,CNT00154,2025-09-11,53,62.0,laptop,south africa,58
VIEW00000418,CUST000052,CNT00254,2026-01-01,48,69.0,smart tv,South Africa,54
VIEW00000419,CUST000052,CNT00404,2026-01-24,24,100.0,smart tv,South Africa,26
VIEW00000420,CUST000052,CNT00387,2025-10-23,78,76.0,mobile,South Africa,82
VIEW00000421,CUST000052,CNT00332,2026-02-14,88,67.0,mobile,South Africa,96
VIEW00000422,CUST000052,CNT00357,2025-11-23,53,83.0,tablet,South Africa,57
VIEW00000423,CUST000052,CNT00096,2025-09-24,26,77.0,smart tv,South Africa,34
VIEW00000424,CUST000053,CNT00220,2026-04-06,76,84.0,mobile,Canada,91
VIEW00000425,CUST000053,CNT00361,2026-01-01,75,58.0,mobile,Canada,81
VIEW00000426,CUST000053,CNT00267,2026-01-02,79,69.0,smarttv,Canada,94
VIEW00000427,CUST000053,CNT00025,2025-08-22,54,62.0,tablet,Canada,63
VIEW00000428,CUST000053,CNT00127,2026-02-23,68,56.0,mobile,Canada,80
VIEW00000429,CUST000053,CNT00209,2025-07-12,97,41.0,laptop,Canada,109
VIEW00000430,CUST000053,CNT00365,2025-11-30,69,70.0,mobile,Canada,71
VIEW00000431,CUST000054,CNT00095,2025-12-10,3,34.0,laptop,CANADA,15
VIEW00000432,CUST000054,CNT00003,2025-11-12,33,54.0,smart tv,Canada,49
VIEW00000433,CUST000054,CNT00229,2026-06-10,70,75.0,smart tv,Canada,76
VIEW00000434,CUST000054,CNT00305,2026-03-23,72,59.0,laptop,Canada,77
VIEW00000435,CUST000054,CNT00437,2025-11-03,48,83.0,mobile,Canada,48
VIEW00000436,CUST000055,CNT00097,2026-05-08,43,84.0,tablet,India,50
VIEW00000437,CUST000055,CNT00097,2025-09-08,52,93.0,laptop,India,65
VIEW00000438,CUST000055,CNT00084,2025-10-31,56,91.0,gaming console,India,64
VIEW00000439,CUST000055,CNT00081,2026-04-08,3,51.0,tablet,India,7
VIEW00000440,CUST000055,CNT00487,2025-11-15,56,56.0,laptop,India,56
VIEW00000441,CUST000055,CNT00227,2025-12-01,45,62.0,smart tv,India,56
VIEW00000442,CUST000055,CNT00203,2025-12-17,4,63.0,mobile,India,11
VIEW00000443,CUST000055,CNT00190,2026-01-20,58,57.0,smart tv,India,58
VIEW00000444,CUST000055,CNT00217,2026-05-27,45,100.0,mobile,INDIA,59
VIEW00000445,CUST000056,CNT00332,2025-07-24,41,59.0,mobile,Philippines,47
VIEW00000446,CUST000056,CNT00478,2026-06-17,3,98.0,phone,Philippines,19
VIEW00000447,CUST000056,CNT00095,2026-05-02,46,49.0,smart tv,Philippines,53
VIEW00000448,CUST000056,CNT00055,2026-06-30,3,71.0,mobile,PHILIPPINES,9
VIEW00000449,CUST000056,CNT00185,2025-12-22,49,100.0,mobile,philippines,55
VIEW00000450,CUST000056,CNT00405,2026-06-09,7,91.0,smart tv,Philippines,21
VIEW00000451,CUST000056,CNT00215,2025-10-31,3,69.0,mobile,Philippines,10
VIEW00000452,CUST000056,CNT00269,2026-05-11,82,55.0,smart tv,Philippines,89
VIEW00000453,CUST000056,CNT00012,2026-06-22,80,54.0,mobile,Philippines,85
VIEW00000454,CUST000057,CNT00187,2025-07-18,47,85.0,smart tv,Brazil,54
VIEW00000455,CUST000057,CNT00126,2026-01-30,63,100.0,tablet,Brazil,73
VIEW00000456,CUST000057,CNT00055,2025-12-13,48,79.0,tablet,Brazil,48
VIEW00000457,CUST000057,CNT00357,2026-02-09,20,73.0,smarttv,Brazil,24
VIEW00000458,CUST000057,CNT00314,2026-06-21,48,80.0,smart tv,Brazil,61
VIEW00000459,CUST000057,CNT00381,2026-03-19,20,83.0,smart tv,Brazil,20
VIEW00000460,CUST000057,CNT00028,2025-10-12,39,76.0,tablet,Brazil,39
VIEW00000461,CUST000057,CNT00355,2025-09-23,6,72.0,smart tv,Brazil,20
VIEW00000462,CUST000057,CNT00253,2025-12-07,73,100.0,smart tv,Brazil,86
VIEW00000463,CUST000057,CNT00082,2025-09-28,3,79.0,laptop,Brazil,4
VIEW00000464,CUST000057,CNT00013,2025-09-15,28,46.0,tablet,Brazil,39
VIEW00000465,CUST000058,CNT00469,2026-01-17,77,74.0,gaming console,CA,80
VIEW00000466,CUST000058,CNT00177,2026-02-12,7,94.0,tablet,Canada,7
VIEW00000467,CUST000058,CNT00309,2026-02-21,39,100.0,smart tv,CA,52
VIEW00000468,CUST000058,CNT00235,2026-01-23,76,81.0,mobile,Canada,80
VIEW00000469,CUST000059,CNT00409,2026-02-04,37,40.0,mobile,France,46
VIEW00000470,CUST000059,CNT00416,2026-01-20,70,100.0,pc,FRANCE,87
VIEW00000471,CUST000059,CNT00302,2025-08-25,50,88.0,mobile,France,56
VIEW00000472,CUST000059,CNT00391,2025-09-19,61,71.0,tv,France,69
VIEW00000473,CUST000060,CNT00294,2026-01-09,71,49.0,gaming console,Bharat,88
VIEW00000474,CUST000060,CNT00309,2025-10-15,59,94.0,smart tv,india,69
VIEW00000475,CUST000060,CNT00006,2026-04-20,24,67.0,smart tv,India,30
VIEW00000476,CUST000060,CNT00264,2025-12-22,17,17.0,laptop,India,18
VIEW00000477,CUST000060,CNT00189,2025-10-08,60,69.0,smartphone,India,78
VIEW00000478,CUST000060,CNT00031,2026-05-16,36,100.0,tablet,Bharat,44
VIEW00000479,CUST000061,CNT00184,2025-11-09,20,50.0,smart tv,Italy,34
VIEW00000480,CUST000061,CNT00154,2025-07-27,17,78.0,mobile,Italy,20
VIEW00000481,CUST000062,CNT00330,2025-11-12,48,100.0,tv,Philippines,60
VIEW00000482,CUST000062,CNT00490,2026-05-31,1,59.0,smarttv,philippines,1
VIEW00000483,CUST000062,CNT00432,2026-05-20,53,43.0,smart tv,Philippines,59
VIEW00000484,CUST000062,CNT00497,2026-06-17,53,79.0,tablet,Philippines,68
VIEW00000485,CUST000062,CNT00350,2026-04-24,56,71.0,mobile,PHILIPPINES,57
VIEW00000486,CUST000062,CNT00417,2026-02-23,28,68.0,mobile,Philippines,40
VIEW00000487,CUST000062,CNT00414,2026-05-19,114,100.0,laptop,Philippines,114
VIEW00000488,CUST000063,CNT00463,2026-01-18,64,72.0,smart tv,Brazil,76
VIEW00000489,CUST000063,CNT00229,2026-03-29,54,100.0,smarttv,Brazil,67
VIEW00000490,CUST000063,CNT00141,2025-11-03,60,60.0,smart tv,Brazil,68
VIEW00000491,CUST000063,CNT00333,2025-11-06,64,44.0,smart tv,Brazil,84
VIEW00000492,CUST000063,CNT00210,2025-08-17,3,55.0,smart tv,Brazil,8
VIEW00000493,CUST000063,CNT00399,2026-05-05,46,66.0,laptop,Brazil,56
VIEW00000494,CUST000063,CNT00121,2026-04-14,54,91.0,mobile,Brazil,56
VIEW00000495,CUST000063,CNT00201,2026-01-06,91,62.0,smartphone,Brazil,91
VIEW00000496,CUST000063,CNT00270,2026-03-16,31,66.0,mobile,Brazil,44
VIEW00000497,CUST000064,CNT00209,2025-09-11,59,28.0,mobile,Italy,72
VIEW00000498,CUST000064,CNT00018,2026-01-07,38,85.0,smart tv,Italy,50
VIEW00000499,CUST000064,CNT00102,2026-01-27,62,69.0,mobile,Italy,62
VIEW00000500,CUST000064,CNT00327,2026-06-04,66,26.0,laptop,Italy,76
VIEW00000501,CUST000064,CNT00359,2026-05-06,80,39.0,laptop,Italy,85
VIEW00000502,CUST000064,CNT00354,2026-04-18,35,93.0,smart tv,italy,40
VIEW00000503,CUST000064,CNT00310,2026-04-03,13,60.0,smart tv,Italy,13
VIEW00000504,CUST000064,CNT00369,2025-07-12,100,100.0,mobile,Italy,111
VIEW00000505,CUST000064,CNT00124,2025-08-19,65,30.0,laptop,ITALY,72
VIEW00000506,CUST000064,CNT00302,2026-01-07,92,96.0,mobile,Italy,97
VIEW00000507,CUST000064,CNT00167,2026-04-12,53,82.0,smart tv,Italy,61
VIEW00000508,CUST000065,CNT00183,2026-02-18,38,66.0,smart tv,Nigeria,40
VIEW00000509,CUST000065,CNT00228,2025-10-29,40,66.0,mobile,Nigeria,55
VIEW00000510,CUST000065,CNT00130,2026-03-16,65,85.0,smart tv,Nigeria,70
VIEW00000511,CUST000065,CNT00150,2025-08-31,7,71.0,gaming console,Nigeria,7
VIEW00000512,CUST000065,CNT00379,2025-10-15,26,78.0,smart tv,Nigeria,26
VIEW00000513,CUST000065,CNT00401,2026-01-15,15,86.0,mobile,Nigeria,25
VIEW00000514,CUST000065,CNT00220,2025-07-17,63,71.0,mobile,Nigeria,71
VIEW00000515,CUST000065,CNT00009,2026-01-15,92,71.0,smart tv,Nigeria,101
VIEW00000516,CUST000065,CNT00154,2025-12-26,30,92.0,laptop,Nigeria,35
VIEW00000517,CUST000065,CNT00385,2025-10-28,65,52.0,mobile,Nigeria,65
VIEW00000518,CUST000065,CNT00054,2025-07-09,60,76.0,smartphone,Nigeria,73
VIEW00000519,CUST000065,CNT00319,2026-02-17,10,77.0,smart tv,Nigeria,11
VIEW00000520,CUST000066,CNT00365,2025-09-14,9,41.0,mobile,India,22
VIEW00000521,CUST000066,CNT00058,2026-04-07,28,73.0,tv,India,33
VIEW00000522,CUST000067,CNT00493,2026-04-28,41,89.0,mobile,India,50
VIEW00000523,CUST000067,CNT00177,2025-10-13,61,57.0,smart tv,India,64
VIEW00000524,CUST000067,CNT00330,2025-07-10,23,68.0,laptop,India,28
VIEW00000525,CUST000067,CNT00204,2025-10-09,22,100.0,laptop,India,32
VIEW00000526,CUST000067,CNT00169,2025-09-04,45,56.0,smart tv,india,59
VIEW00000527,CUST000067,CNT00135,2026-01-02,45,46.0,laptop,India,53
VIEW00000528,CUST000067,CNT00374,2026-01-04,6,81.0,smart tv,India,22
VIEW00000529,CUST000067,CNT00284,2025-11-14,62,100.0,smart tv,India,76
VIEW00000530,CUST000067,CNT00258,2026-02-11,51,74.0,gaming console,India,60
VIEW00000531,CUST000067,CNT00226,2025-08-29,68,62.0,smart tv,India,78
VIEW00000532,CUST000067,CNT00276,2025-12-04,59,100.0,mobile,India,69
VIEW00000533,CUST000067,CNT00026,2026-02-24,19,100.0,gaming console,India,19
VIEW00000534,CUST000067,CNT00155,2026-05-04,57,100.0,smart tv,India,68
VIEW00000535,CUST000067,CNT00201,2026-01-27,30,62.0,mobile,India,38
VIEW00000536,CUST000067,CNT00313,2026-02-27,3,58.0,smart tv,India,11
VIEW00000537,CUST000067,CNT00081,2025-12-10,47,84.0,tv,INDIA,48
VIEW00000538,CUST000067,CNT00231,2026-05-09,50,83.0,mobile,IN,60
VIEW00000539,CUST000068,CNT00396,2025-10-21,62,67.0,laptop,France,83
VIEW00000540,CUST000068,CNT00081,2025-09-20,47,63.0,smart tv,Mexico,47
VIEW00000541,CUST000068,CNT00083,2025-12-14,45,74.0,smart tv,France,45
VIEW00000542,CUST000068,CNT00253,2026-02-17,45,50.0,tablet,France,65
VIEW00000543,CUST000068,CNT00054,2026-04-05,38,67.0,smart tv,France,52
VIEW00000544,CUST000068,CNT00074,2026-01-03,30,73.0,mobile,France,52
VIEW00000545,CUST000068,CNT00219,2025-11-09,61,64.0,laptop,France,61
VIEW00000546,CUST000068,CNT00119,2026-05-25,7,63.0,mobile,France,9
VIEW00000547,CUST000068,CNT00185,2026-03-18,82,76.0,tablet,France,85
VIEW00000548,CUST000068,CNT00253,2026-06-06,72,79.0,mobile,France,74
VIEW00000549,CUST000068,CNT00138,2025-11-19,40,64.0,mobile,FRANCE,49
VIEW00000550,CUST000068,CNT00322,2025-07-18,19,36.0,laptop,France,27
VIEW00000551,CUST000069,CNT00272,2026-03-01,45,95.0,tv,philippines,61
VIEW00000552,CUST000069,CNT00424,2025-07-05,24,64.0,laptop,Philippines,27
VIEW00000553,CUST000069,CNT00353,2025-07-13,76,97.0,smart tv,Philippines,88
VIEW00000554,CUST000069,CNT00084,2025-07-11,19,50.0,laptop,Philippines,30
VIEW00000555,CUST000069,CNT00398,2025-10-30,64,100.0,smart tv,Philippines,74
VIEW00000556,CUST000069,CNT00008,2025-10-26,42,100.0,smart tv,Philippines,55
VIEW00000557,CUST000069,CNT00155,2025-10-23,24,68.0,smart tv,Philippines,44
VIEW00000558,CUST000069,CNT00242,2026-04-09,3,81.0,smart tv,Philippines,3
VIEW00000559,CUST000069,CNT00456,2026-06-13,55,82.0,gaming console,Philippines,62
VIEW00000560,CUST000069,CNT00465,2026-05-01,48,80.0,mobile,PH,61
VIEW00000561,CUST000069,CNT00123,2025-07-08,96,71.0,smart tv,Philippines,104
VIEW00000562,CUST000069,CNT00219,2026-03-12,42,100.0,gaming console,Philippines,42
VIEW00000563,CUST000069,CNT00142,2026-05-23,40,64.0,laptop,Philippines,52
VIEW00000564,CUST000070,CNT00341,2025-10-18,40,81.0,smarttv,Brazil,46
VIEW00000565,CUST000070,CNT00018,2026-04-14,66,83.0,gaming console,Brazil,74
VIEW00000566,CUST000070,CNT00382,2026-04-14,69,52.0,smart tv,Brazil,82
VIEW00000567,CUST000070,CNT00127,2025-09-29,40,28.0,mobile,Brazil,53
VIEW00000568,CUST000070,CNT00003,2025-09-17,75,75.0,laptop,Brazil,85
VIEW00000569,CUST000070,CNT00464,2026-01-22,41,90.0,smart tv,Brazil,54
VIEW00000570,CUST000070,CNT00314,2025-12-29,86,82.0,tablet,Brazil,86
VIEW00000571,CUST000070,CNT00462,2025-10-12,81,56.0,tablet,Brazil,91
VIEW00000572,CUST000070,CNT00320,2026-06-19,18,40.0,smart tv,Brazil,23
VIEW00000573,CUST000070,CNT00156,2026-02-03,51,100.0,mobile,Brazil,64
VIEW00000574,CUST000070,CNT00403,2026-06-03,32,52.0,smart tv,Brazil,36
VIEW00000575,CUST000071,CNT00462,2026-06-04,29,54.0,smart tv,united states,37
VIEW00000576,CUST000071,CNT00447,2026-06-08,72,77.0,laptop,United States,80
VIEW00000577,CUST000071,CNT00454,2026-01-02,55,98.0,laptop,United States,60
VIEW00000578,CUST000071,CNT00052,2025-12-06,28,48.0,smart tv,United States,40
VIEW00000579,CUST000071,CNT00329,2026-05-08,34,100.0,smart tv,United States,44
VIEW00000580,CUST000071,CNT00160,2026-01-25,47,100.0,tv,United States,62
VIEW00000581,CUST000071,CNT00454,2026-06-14,46,70.0,laptop,United States,61
VIEW00000582,CUST000071,CNT00099,2026-05-24,79,50.0,phone,United States,79
VIEW00000583,CUST000071,CNT00084,2026-05-08,45,66.0,smart tv,United States,50
VIEW00000584,CUST000071,CNT00118,2026-06-30,41,87.0,smart tv,United States,50
VIEW00000585,CUST000072,CNT00073,2025-09-23,44,83.0,gaming console,Brazil,44
VIEW00000586,CUST000073,CNT00094,2026-06-03,69,69.0,laptop,Canada,70
VIEW00000587,CUST000073,CNT00122,2026-05-17,12,21.0,smart tv,Canada,32
VIEW00000588,CUST000073,CNT00224,2025-07-14,44,70.0,smart tv,CA,44
VIEW00000589,CUST000073,CNT00226,2026-06-11,42,36.0,smart tv,Canada,53
VIEW00000590,CUST000073,CNT00294,2026-06-22,68,27.0,laptop,Canada,68
VIEW00000591,CUST000073,CNT00185,2026-05-25,96,78.0,gaming console,Canada,98
VIEW00000592,CUST000073,CNT00280,2026-06-18,78,86.0,tablet,Canada,78
VIEW00000593,CUST000073,CNT00283,2026-05-31,56,86.0,smarttv,Canada,65
VIEW00000594,CUST000073,CNT00219,2026-05-11,62,79.0,tablet,Canada,70
VIEW00000595,CUST000073,CNT00483,2026-03-26,31,66.0,smart tv,Canada,49
VIEW00000596,CUST000074,CNT00066,2026-05-08,90,71.0,mobile,Italy,97
VIEW00000597,CUST000074,CNT00057,2026-04-26,62,65.0,mobile,Italy,62
VIEW00000598,CUST000074,CNT00443,2026-06-20,57,95.0,mobile,Italy,57
VIEW00000599,CUST000074,CNT00020,2026-05-13,103,40.0,smart tv,Italy,114
VIEW00000600,CUST000074,CNT00155,2026-06-09,23,34.0,smart tv,Italy,41
VIEW00000601,CUST000074,CNT00218,2026-06-23,54,90.0,smart tv,Italy,62
VIEW00000602,CUST000074,CNT00094,2026-05-24,22,75.0,laptop,Italy,26
VIEW00000603,CUST000074,CNT00361,2026-05-27,70,39.0,tablet,Italy,74
VIEW00000604,CUST000074,CNT00335,2025-09-23,32,73.0,gaming console,Australia,50
VIEW00000605,CUST000075,CNT00470,2026-05-12,8,63.0,tablet,France,11
VIEW00000606,CUST000075,CNT00029,2026-04-29,57,67.0,laptop,FRANCE,68
VIEW00000607,CUST000075,CNT00169,2026-05-25,3,71.0,laptop,France,11
VIEW00000608,CUST000075,CNT00477,2026-05-24,66,46.0,smart tv,France,79
VIEW00000609,CUST000075,CNT00007,2026-06-01,52,82.0,smart tv,FR,56
VIEW00000610,CUST000075,CNT00087,2025-10-18,67,70.0,smart tv,France,74
VIEW00000611,CUST000075,CNT00181,2026-02-28,48,76.0,tablet,France,59
VIEW00000612,CUST000076,CNT00465,2026-03-14,57,41.0,mobile,IN,61
VIEW00000613,CUST000076,CNT00030,2026-05-07,37,52.0,tablet,India,56
VIEW00000614,CUST000076,CNT00079,2025-10-06,83,93.0,smartphone,India,96
VIEW00000615,CUST000076,CNT00076,2026-02-13,69,67.0,mobile,India,77
VIEW00000616,CUST000077,CNT00195,2026-02-08,53,66.0,mobile,France,59
VIEW00000617,CUST000077,CNT00217,2025-07-27,64,71.0,smart tv,France,68
VIEW00000618,CUST000077,CNT00457,2026-06-13,55,89.0,smart tv,France,63
VIEW00000619,CUST000077,CNT00170,2025-10-31,57,72.0,gaming console,France,67
VIEW00000620,CUST000077,CNT00325,2026-03-24,86,58.0,smart tv,France,95
VIEW00000621,CUST000077,CNT00365,2025-09-23,48,48.0,mobile,France,60
VIEW00000622,CUST000077,CNT00369,2025-08-14,10,31.0,smart tv,France,13
VIEW00000623,CUST000077,CNT00168,2026-06-19,55,81.0,smart tv,France,57
VIEW00000624,CUST000078,CNT00314,2026-04-05,49,68.0,smart tv,Germany,61
