payment_id,customer_id,subscription_id,payment_date,amount,payment_method,payment_status,failed_payment_reason
PAY00000396,CUST000033,,2022-11-25,6.99,PayPal,Failed,Card expired
PAY00000397,CUST000033,,2022-12-25,6.99,PayPal,Success,
PAY00000398,CUST000033,,2023-01-24,6.99,UPI,Success,
PAY00000399,CUST000033,,2023-02-23,6.99,Debit Card,Success,
PAY00000400,CUST000033,,2023-03-25,6.99,Credit Card,Success,
PAY00000401,CUST000033,,2023-04-24,6.99,Credit Card,Success,
PAY00000402,CUST000033,,2023-05-24,6.99,Net Banking,Failed,International transaction blocked
PAY00000403,CUST000034,,2023-12-05,6.99,Net Banking,Success,
PAY00000404,CUST000034,,2024-01-04,6.99,PayPal,Success,
PAY00000405,CUST000034,,2024-02-03,6.99,Credit Card,Success,
PAY00000406,CUST000034,,2024-03-04,6.99,PayPal,Success,
PAY00000407,CUST000034,,2024-04-03,6.99,Gift Card,Failed,Insufficient funds
PAY00000408,CUST000034,,2024-05-03,6.99,UPI,Success,
PAY00000409,CUST000034,,2024-06-02,6.99,PayPal,Success,
PAY00000410,CUST000034,,2024-07-02,6.99,Gift Card,Success,
PAY00000411,CUST000034,,2024-08-01,6.99,Credit Card,Success,
PAY00000412,CUST000034,,2024-08-31,6.99,UPI,Success,
PAY00000413,CUST000034,,2024-09-30,6.99,Credit Card,Success,
PAY00000414,CUST000034,,2024-10-30,6.99,Credit Card,Success,
PAY00000415,CUST000034,,2024-11-29,6.99,Credit Card,Success,
PAY00000416,CUST000034,,2024-12-29,6.99,Gift Card,Success,
PAY00000417,CUST000034,,2025-01-28,6.99,UPI,Success,
PAY00000418,CUST000035,,2023-09-30,6.99,Credit Card,Success,
PAY00000419,CUST000035,,2023-10-30,6.99,PayPal,Success,
PAY00000420,CUST000035,,2023-11-29,6.99,Credit Card,Success,
PAY00000421,CUST000035,,2023-12-29,6.99,PayPal,Success,
PAY00000422,CUST000035,,2024-01-28,6.99,Credit Card,Success,
PAY00000423,CUST000035,,2024-02-27,6.99,Credit Card,Success,
PAY00000424,CUST000035,,2024-03-28,6.99,Credit Card,Success,
PAY00000425,CUST000035,,2024-04-27,6.99,Mobile Wallet,Success,
PAY00000426,CUST000035,,2024-05-27,6.99,Net Banking,Success,
PAY00000427,CUST000035,,2024-06-26,6.99,Credit Card,Success,
PAY00000428,CUST000035,,2024-07-26,6.99,Credit Card,Failed,Bank declined
PAY00000429,CUST000035,,2024-08-25,6.99,UPI,Success,
PAY00000430,CUST000035,,2024-09-24,6.99,Debit Card,Success,
PAY00000431,CUST000035,,2024-10-24,6.99,Mobile Wallet,Success,
PAY00000432,CUST000035,,2024-11-23,6.99,UPI,Success,
PAY00000433,CUST000036,,2022-09-19,6.99,UPI,Success,
PAY00000434,CUST000036,,2022-10-19,6.99,UPI,Success,
PAY00000435,CUST000036,,2022-11-18,6.99,Credit Card,Success,
PAY00000436,CUST000036,,2022-12-18,6.99,Credit Card,Failed,Card reported lost/stolen
PAY00000437,CUST000036,,2023-01-17,6.99,PayPal,Success,
PAY00000438,CUST000036,,2023-02-16,6.99,Debit Card,Success,
PAY00000439,CUST000036,,2023-03-18,6.99,Credit Card,Success,
PAY00000440,CUST000036,,2023-04-17,6.99,Gift Card,Success,
PAY00000441,CUST000036,,2023-05-17,6.99,Net Banking,Success,
PAY00000442,CUST000036,,2023-06-16,6.99,Mobile Wallet,Success,
PAY00000443,CUST000036,,2023-07-16,6.99,Net Banking,Success,
PAY00000444,CUST000036,,2023-08-15,6.99,PayPal,Success,
PAY00000445,CUST000036,,2023-09-14,6.99,PayPal,Success,
PAY00000446,CUST000036,,2023-10-14,6.99,Credit Card,Failed,Card expired
PAY00000447,CUST000036,,2023-11-13,6.99,Credit Card,Success,
PAY00000448,CUST000037,,2020-05-24,15.49,Gift Card,Failed,International transaction blocked
PAY00000449,CUST000037,,2020-06-23,15.49,Debit Card,Success,
PAY00000450,CUST000037,,2020-07-23,15.49,Debit Card,Success,
PAY00000451,CUST000037,,2020-08-22,15.49,Mobile Wallet,Success,
PAY00000452,CUST000037,,2020-09-21,15.49,Credit Card,Success,
PAY00000453,CUST000037,,2020-10-21,15.49,PayPal,Success,
PAY00000454,CUST000037,,2020-11-20,15.49,PayPal,Success,
PAY00000455,CUST000037,,2020-12-20,15.49,PayPal,Success,
PAY00000456,CUST000037,,2021-01-19,15.49,PayPal,Success,
PAY00000457,CUST000037,,2021-02-18,15.49,PayPal,Success,
PAY00000458,CUST000037,,2021-03-20,15.49,Credit Card,Success,
PAY00000459,CUST000037,,2021-04-19,15.49,Credit Card,Success,
PAY00000460,CUST000037,,2021-05-19,15.49,UPI,Success,
PAY00000461,CUST000037,,2021-06-18,15.49,Debit Card,Success,
PAY00000462,CUST000037,,2021-07-18,15.49,Credit Card,Success,
PAY00000463,CUST000038,,2021-04-14,15.49,Credit Card,Success,
PAY00000464,CUST000038,,2021-05-14,15.49,Credit Card,Success,
PAY00000465,CUST000038,,2021-06-13,15.49,Net Banking,Success,
PAY00000466,CUST000038,,2021-07-13,15.49,Net Banking,Success,
PAY00000467,CUST000038,,2021-08-12,15.49,Net Banking,Success,
PAY00000468,CUST000038,,2021-09-11,15.49,UPI,Success,
PAY00000469,CUST000038,,2021-10-11,15.49,Credit Card,Success,
PAY00000470,CUST000038,,2021-11-10,15.49,PayPal,Success,
PAY00000471,CUST000038,,2021-12-10,15.49,Credit Card,Success,
PAY00000472,CUST000038,,2022-01-09,15.49,Credit Card,Success,
PAY00000473,CUST000038,,2022-02-08,15.49,UPI,Success,
PAY00000474,CUST000038,,2022-03-10,15.49,Credit Card,Success,
PAY00000475,CUST000038,,2022-04-09,15.49,Credit Card,Success,
PAY00000476,CUST000038,,2022-05-09,15.49,Credit Card,Success,
PAY00000477,CUST000038,,2022-06-08,15.49,Gift Card,Success,
PAY00000478,CUST000039,,2023-03-31,15.49,Credit Card,Success,
PAY00000479,CUST000039,,2023-04-30,15.49,Credit Card,Failed,International transaction blocked
PAY00000480,CUST000039,,2023-05-30,15.49,PayPal,Success,
PAY00000481,CUST000039,,2023-06-29,15.49,Credit Card,Success,
PAY00000482,CUST000039,,2023-07-29,15.49,Credit Card,Success,
PAY00000483,CUST000039,,2023-08-28,15.49,Credit Card,Success,
PAY00000484,CUST000039,,2023-09-27,15.49,UPI,Success,
PAY00000485,CUST000039,,2023-10-27,15.49,PayPal,Success,
PAY00000486,CUST000039,,2023-11-26,15.49,Net Banking,Success,
PAY00000487,CUST000039,,2023-12-26,15.49,Credit Card,Success,
PAY00000488,CUST000039,,2024-01-25,15.49,Debit Card,Success,
PAY00000489,CUST000039,,2024-02-24,15.49,Mobile Wallet,Failed,Card reported lost/stolen
PAY00000490,CUST000039,,2024-03-25,15.49,Gift Card,Success,
PAY00000491,CUST000039,,2024-04-24,15.49,Net Banking,Success,
PAY00000492,CUST000039,,2024-05-24,15.49,Credit Card,Success,
PAY00000493,CUST000040,,2024-07-24,6.99,Net Banking,Success,
PAY00000494,CUST000040,,2024-08-23,6.99,Credit Card,Success,
PAY00000495,CUST000040,,2024-09-22,6.99,Credit Card,Success,
PAY00000496,CUST000040,,2024-10-22,6.99,PayPal,Success,
PAY00000497,CUST000040,,2024-11-21,6.99,Credit Card,Success,
PAY00000498,CUST000040,,2024-12-21,6.99,UPI,Success,
PAY00000499,CUST000040,,2025-01-20,6.99,Net Banking,Success,
PAY00000500,CUST000040,,2025-02-19,6.99,UPI,Success,
PAY00000501,CUST000040,,2025-03-21,6.99,PayPal,Success,
PAY00000502,CUST000040,,2025-04-20,6.99,PayPal,Success,
PAY00000503,CUST000040,,2025-05-20,6.99,Net Banking,Success,
PAY00000504,CUST000040,,2025-06-19,6.99,UPI,Success,
PAY00000505,CUST000040,,2025-07-19,6.99,Mobile Wallet,Success,
PAY00000506,CUST000040,,2025-08-18,6.99,UPI,Success,
PAY00000507,CUST000040,,2025-09-17,6.99,Debit Card,Success,
PAY00000508,CUST000041,,2021-09-30,15.49,Credit Card,Success,
PAY00000509,CUST000041,,2021-10-30,15.49,UPI,Success,
PAY00000510,CUST000041,,2021-11-29,15.49,UPI,Success,
PAY00000511,CUST000041,,2021-12-29,15.49,Credit Card,Success,
PAY00000512,CUST000041,,2022-01-28,15.49,PayPal,Success,
PAY00000513,CUST000041,,2022-02-27,15.49,Credit Card,Success,
PAY00000514,CUST000041,,2022-03-29,15.49,UPI,Success,
PAY00000515,CUST000041,,2022-04-28,15.49,Debit Card,Success,
PAY00000516,CUST000041,,2022-05-28,15.49,Debit Card,Success,
PAY00000517,CUST000041,,2022-06-27,15.49,UPI,Success,
PAY00000518,CUST000041,,2022-07-27,15.49,UPI,Success,
PAY00000519,CUST000041,,2022-08-26,15.49,Credit Card,Success,
PAY00000520,CUST000041,,2022-09-25,15.49,PayPal,Success,
PAY00000521,CUST000041,,2022-10-25,15.49,PayPal,Success,
PAY00000522,CUST000041,,2022-11-24,15.49,Net Banking,Success,
PAY00000523,CUST000042,,2022-07-14,15.49,Gift Card,Success,
PAY00000524,CUST000042,,2022-08-13,15.49,Credit Card,Success,
PAY00000525,CUST000042,,2022-09-12,15.49,Credit Card,Success,
PAY00000526,CUST000042,,2022-10-12,15.49,UPI,Success,
PAY00000527,CUST000042,,2022-11-11,15.49,Debit Card,Success,
PAY00000528,CUST000042,,2022-12-11,15.49,Mobile Wallet,Success,
PAY00000529,CUST000042,,2023-01-10,15.49,Mobile Wallet,Failed,International transaction blocked
PAY00000530,CUST000042,,2023-02-09,15.49,Debit Card,Success,
PAY00000531,CUST000042,,2023-03-11,15.49,Debit Card,Success,
PAY00000532,CUST000042,,2023-04-10,15.49,Net Banking,Success,
PAY00000533,CUST000042,,2023-05-10,15.49,Gift Card,Success,
PAY00000534,CUST000042,,2023-06-09,15.49,Gift Card,Success,
PAY00000535,CUST000042,,2023-07-09,15.49,Gift Card,Success,
PAY00000536,CUST000042,,2023-08-08,15.49,Debit Card,Success,
PAY00000537,CUST000042,,2023-09-07,15.49,PayPal,Success,
PAY00000538,CUST000043,,2021-11-21,6.99,Net Banking,Success,
PAY00000539,CUST000043,,2021-12-21,6.99,Debit Card,Success,
PAY00000540,CUST000043,,2022-01-20,6.99,Mobile Wallet,Success,
PAY00000541,CUST000043,,2022-02-19,6.99,Credit Card,Success,
PAY00000542,CUST000043,,2022-03-21,6.99,Net Banking,Success,
PAY00000543,CUST000043,,2022-04-20,6.99,Net Banking,Success,
PAY00000544,CUST000043,,2022-05-20,6.99,PayPal,Success,
PAY00000545,CUST000043,,2022-06-19,6.99,Net Banking,Success,
PAY00000546,CUST000043,,2022-07-19,6.99,Credit Card,Success,
PAY00000547,CUST000043,,2022-08-18,6.99,Net Banking,Success,
PAY00000548,CUST000043,,2022-09-17,6.99,UPI,Success,
PAY00000549,CUST000043,,2022-10-17,6.99,Credit Card,Success,
PAY00000550,CUST000043,,2022-11-16,6.99,UPI,Success,
PAY00000551,CUST000043,,2022-12-16,6.99,Gift Card,Success,
PAY00000552,CUST000043,,2023-01-15,6.99,Credit Card,Success,
PAY00000553,CUST000044,,2022-04-29,6.99,Gift Card,Success,
PAY00000554,CUST000044,,2022-05-29,6.99,UPI,Success,
PAY00000555,CUST000044,,2022-06-28,6.99,Credit Card,Failed,Insufficient funds
PAY00000556,CUST000044,,2022-07-28,6.99,Debit Card,Success,
PAY00000557,CUST000044,,2022-08-27,6.99,UPI,Success,
PAY00000558,CUST000044,,2022-09-26,6.99,Credit Card,Success,
PAY00000559,CUST000044,,2022-10-26,6.99,UPI,Success,
PAY00000560,CUST000044,,2022-11-25,6.99,Mobile Wallet,Success,
PAY00000561,CUST000044,,2022-12-25,6.99,Gift Card,Success,
PAY00000562,CUST000044,,2023-01-24,6.99,Mobile Wallet,Success,
PAY00000563,CUST000044,,2023-02-23,6.99,Credit Card,Success,
PAY00000564,CUST000044,,2023-03-25,6.99,Credit Card,Success,
PAY00000565,CUST000044,,2023-04-24,6.99,Credit Card,Success,
PAY00000566,CUST000044,,2023-05-24,6.99,UPI,Success,
PAY00000567,CUST000044,,2023-06-23,6.99,PayPal,Success,
PAY00000568,CUST000045,,2022-09-11,15.49,PayPal,Success,
PAY00000569,CUST000045,,2022-10-11,15.49,Credit Card,Success,
PAY00000570,CUST000045,,2022-11-10,15.49,Debit Card,Success,
PAY00000571,CUST000045,,2022-12-10,15.49,Gift Card,Success,
PAY00000572,CUST000045,,2023-01-09,15.49,Credit Card,Success,
PAY00000573,CUST000045,,2023-02-08,15.49,Credit Card,Success,
PAY00000574,CUST000045,,2023-03-10,15.49,UPI,Success,
PAY00000575,CUST000045,,2023-04-09,15.49,Credit Card,Success,
PAY00000576,CUST000045,,2023-05-09,15.49,Credit Card,Success,
PAY00000577,CUST000045,,2023-06-08,15.49,Mobile Wallet,Success,
PAY00000578,CUST000045,,2023-07-08,15.49,Debit Card,Success,
PAY00000579,CUST000045,,2023-08-07,15.49,Credit Card,Success,
PAY00000580,CUST000045,,2023-09-06,15.49,PayPal,Success,
PAY00000581,CUST000045,,2023-10-06,15.49,Credit Card,Success,
PAY00000582,CUST000045,,2023-11-05,15.49,Mobile Wallet,Failed,International transaction blocked
PAY00000583,CUST000046,,2022-05-30,6.99,Credit Card,Success,
PAY00000584,CUST000046,,2022-06-29,6.99,Net Banking,Success,
PAY00000585,CUST000046,,2022-07-29,6.99,UPI,Failed,Card reported lost/stolen
PAY00000586,CUST000046,,2022-08-28,6.99,PayPal,Success,
PAY00000587,CUST000046,,2022-09-27,6.99,Debit Card,Success,
PAY00000588,CUST000046,,2022-10-27,6.99,UPI,Success,
PAY00000589,CUST000046,,2022-11-26,6.99,Credit Card,Success,
PAY00000590,CUST000046,,2022-12-26,6.99,Credit Card,Success,
PAY00000591,CUST000046,,2023-01-25,6.99,UPI,Failed,Insufficient funds
PAY00000592,CUST000046,,2023-02-24,6.99,Debit Card,Success,
PAY00000593,CUST000046,,2023-03-26,6.99,Credit Card,Success,
PAY00000594,CUST000046,,2023-04-25,6.99,Gift Card,Success,
PAY00000595,CUST000046,,2023-05-25,6.99,UPI,Success,
PAY00000596,CUST000046,,2023-06-24,6.99,Mobile Wallet,Success,
PAY00000597,CUST000046,,2023-07-24,6.99,Credit Card,Failed,Bank declined
PAY00000598,CUST000047,,2021-04-19,6.99,Credit Card,Success,
PAY00000599,CUST000047,,2021-05-19,6.99,PayPal,Success,
PAY00000600,CUST000047,,2021-06-18,6.99,Credit Card,Success,
PAY00000601,CUST000047,,2021-07-18,6.99,Credit Card,Success,
PAY00000602,CUST000047,,2021-08-17,6.99,Credit Card,Success,
PAY00000603,CUST000047,,2021-09-16,6.99,Gift Card,Success,
PAY00000604,CUST000047,,2021-10-16,6.99,UPI,Success,
PAY00000605,CUST000047,,2021-11-15,6.99,Credit Card,Success,
PAY00000606,CUST000047,,2021-12-15,6.99,Debit Card,Success,
PAY00000607,CUST000047,,2022-01-14,6.99,UPI,Success,
PAY00000608,CUST000047,,2022-02-13,6.99,Mobile Wallet,Success,
PAY00000609,CUST000047,,2022-03-15,6.99,Credit Card,Success,
PAY00000610,CUST000047,,2022-04-14,6.99,Debit Card,Success,
PAY00000611,CUST000047,,2022-05-14,6.99,Debit Card,Success,
PAY00000612,CUST000047,,2022-06-13,6.99,Debit Card,Success,
PAY00000613,CUST000048,,2025-06-15,6.99,Debit Card,Success,
PAY00000614,CUST000048,,2025-07-15,6.99,Credit Card,Success,
PAY00000615,CUST000048,,2025-08-14,6.99,Credit Card,Success,
PAY00000616,CUST000048,,2025-09-13,6.99,Debit Card,Success,
PAY00000617,CUST000048,,2025-10-13,6.99,Mobile Wallet,Failed,Card reported lost/stolen
PAY00000618,CUST000048,,2025-11-12,6.99,Net Banking,Success,
PAY00000619,CUST000048,,2025-12-12,6.99,Net Banking,Success,
PAY00000620,CUST000048,,2026-01-11,6.99,Debit Card,Success,
PAY00000621,CUST000048,,2026-02-10,6.99,Net Banking,Success,
PAY00000622,CUST000048,,2026-03-12,6.99,Debit Card,Success,
PAY00000623,CUST000048,,2026-04-11,6.99,Gift Card,Success,
PAY00000624,CUST000048,,2026-05-11,6.99,Credit Card,Success,
PAY00000625,CUST000049,,2025-05-12,6.99,PayPal,Failed,Bank declined
PAY00000626,CUST000049,,2025-06-11,6.99,Credit Card,Success,
PAY00000627,CUST000049,,2025-07-11,6.99,Net Banking,Success,
PAY00000628,CUST000049,,2025-08-10,6.99,Gift Card,Success,
PAY00000629,CUST000049,,2025-09-09,6.99,UPI,Success,
PAY00000630,CUST000049,,2025-10-09,6.99,Net Banking,Success,
PAY00000631,CUST000049,,2025-11-08,6.99,Credit Card,Success,
PAY00000632,CUST000049,,2025-12-08,6.99,Debit Card,Success,
PAY00000633,CUST000049,,2026-01-07,6.99,Credit Card,Success,
PAY00000634,CUST000049,,2026-02-06,6.99,Credit Card,Success,
PAY00000635,CUST000049,,2026-03-08,6.99,Credit Card,Success,
PAY00000636,CUST000049,,2026-04-07,6.99,Credit Card,Success,
PAY00000637,CUST000049,,2026-05-07,6.99,Debit Card,Success,
PAY00000638,CUST000050,,2020-07-30,15.49,Mobile Wallet,Success,
PAY00000639,CUST000050,,2020-08-29,15.49,Gift Card,Success,
PAY00000640,CUST000050,,2020-09-28,15.49,Credit Card,Success,
PAY00000641,CUST000050,,2020-10-28,170.39,Debit Card,Success,
PAY00000642,CUST000050,,2020-11-27,15.49,Debit Card,Success,
PAY00000643,CUST000050,,2020-12-27,15.49,Debit Card,Success,
PAY00000644,CUST000050,,2021-01-26,15.49,Net Banking,Success,
PAY00000645,CUST000050,,2021-02-25,15.49,Gift Card,Success,
PAY00000646,CUST000050,,2021-03-27,15.49,UPI,Success,
PAY00000647,CUST000050,,2021-04-26,15.49,UPI,Success,
PAY00000648,CUST000050,,2021-05-26,15.49,Credit Card,Success,
PAY00000649,CUST000050,,2021-06-25,15.49,Debit Card,Success,
PAY00000650,CUST000050,,2021-07-25,15.49,Credit Card,Success,
PAY00000651,CUST000050,,2021-08-24,15.49,Credit Card,Success,
PAY00000652,CUST000050,,2021-09-23,15.49,Gift Card,Success,
PAY00000653,CUST000051,,2022-08-13,15.49,UPI,Success,
PAY00000654,CUST000051,,2022-09-12,15.49,UPI,Success,
PAY00000655,CUST000051,,2022-10-12,15.49,Net Banking,Success,
PAY00000656,CUST000051,,2022-11-11,15.49,Debit Card,Success,
PAY00000657,CUST000051,,2022-12-11,15.49,PayPal,Success,
PAY00000658,CUST000051,,2023-01-10,15.49,Credit Card,Success,
PAY00000659,CUST000051,,2023-02-09,15.49,Net Banking,Success,
PAY00000660,CUST000051,,2023-03-11,15.49,Debit Card,Success,
PAY00000661,CUST000051,,2023-04-10,15.49,Gift Card,Success,
PAY00000662,CUST000051,,2023-05-10,15.49,Debit Card,Success,
PAY00000663,CUST000051,,2023-06-09,15.49,PayPal,Success,
PAY00000664,CUST000051,,2023-07-09,15.49,Credit Card,Success,
PAY00000665,CUST000051,,2023-08-08,15.49,Debit Card,Success,
PAY00000666,CUST000051,,2023-09-07,15.49,Mobile Wallet,Success,
PAY00000667,CUST000051,,2023-10-07,15.49,UPI,Success,
PAY00000668,CUST000052,,2022-04-07,15.49,PayPal,Success,
PAY00000669,CUST000052,,2022-05-07,15.49,Debit Card,Success,
PAY00000670,CUST000052,,2022-06-06,15.49,Credit Card,Success,
PAY00000671,CUST000052,,2022-07-06,15.49,Credit Card,Success,
PAY00000672,CUST000052,,2022-08-05,15.49,UPI,Success,
PAY00000673,CUST000052,,2022-09-04,15.49,UPI,Success,
PAY00000674,CUST000052,,2022-10-04,15.49,UPI,Success,
PAY00000675,CUST000052,,2022-11-03,15.49,Credit Card,Success,
PAY00000676,CUST000052,,2022-12-03,15.49,Gift Card,Success,
PAY00000677,CUST000052,,2023-01-02,15.49,UPI,Success,
PAY00000678,CUST000052,,2023-02-01,15.49,Credit Card,Success,
PAY00000679,CUST000052,,2023-03-03,15.49,Credit Card,Success,
PAY00000680,CUST000052,,2023-04-02,15.49,Gift Card,Success,
PAY00000681,CUST000052,,2023-05-02,15.49,PayPal,Failed,Incorrect card details
PAY00000682,CUST000052,,2023-06-01,15.49,Net Banking,Success,
PAY00000683,CUST000053,,2019-01-21,6.99,Credit Card,Success,
PAY00000684,CUST000053,,2019-02-20,6.99,Mobile Wallet,Success,
PAY00000685,CUST000053,,2019-03-22,6.99,PayPal,Success,
PAY00000686,CUST000053,,2019-04-21,6.99,Debit Card,Failed,Incorrect card details
PAY00000687,CUST000053,,2019-05-21,6.99,UPI,Success,
PAY00000688,CUST000053,,2019-06-20,6.99,Net Banking,Success,
PAY00000689,CUST000053,,2019-07-20,6.99,PayPal,Success,
PAY00000690,CUST000053,,2019-08-19,6.99,Credit Card,Success,
PAY00000691,CUST000053,,2019-09-18,6.99,UPI,Success,
PAY00000692,CUST000053,,2019-10-18,6.99,Credit Card,Success,
PAY00000693,CUST000053,,2019-11-17,6.99,PayPal,Success,
PAY00000694,CUST000053,,2019-12-17,6.99,Gift Card,Success,
PAY00000695,CUST000053,,2020-01-16,6.99,Debit Card,Success,
PAY00000696,CUST000053,,2020-02-15,6.99,Net Banking,Success,
PAY00000697,CUST000053,,2020-03-16,6.99,Credit Card,Success,
PAY00000698,CUST000054,,2023-07-31,22.99,Credit Card,Success,
PAY00000699,CUST000054,,2023-08-30,22.99,PayPal,Success,
PAY00000700,CUST000054,,2023-09-29,22.99,UPI,Success,
PAY00000701,CUST000054,,2023-10-29,252.89,Mobile Wallet,Success,
PAY00000702,CUST000054,,2023-11-28,22.99,Credit Card,Success,
PAY00000703,CUST000054,,2023-12-28,22.99,Debit Card,Success,
PAY00000704,CUST000054,,2024-01-27,22.99,Mobile Wallet,Success,
PAY00000705,CUST000054,,2024-02-26,22.99,Mobile Wallet,Success,
PAY00000706,CUST000054,,2024-03-27,22.99,Gift Card,Success,
PAY00000707,CUST000054,,2024-04-26,22.99,Mobile Wallet,Success,
PAY00000708,CUST000054,,2024-05-26,22.99,Credit Card,Success,
PAY00000709,CUST000054,,2024-06-25,22.99,Gift Card,Success,
PAY00000710,CUST000054,,2024-07-25,22.99,Credit Card,Success,
PAY00000711,CUST000054,,2024-08-24,22.99,Mobile Wallet,Success,
PAY00000712,CUST000054,,2024-09-23,22.99,Debit Card,Success,
PAY00000713,CUST000055,,2019-10-11,6.99,Credit Card,Success,
PAY00000714,CUST000055,,2019-11-10,6.99,Mobile Wallet,Failed,International transaction blocked
PAY00000715,CUST000055,,2019-12-10,6.99,Debit Card,Success,
PAY00000716,CUST000055,,2020-01-09,6.99,Credit Card,Success,
PAY00000717,CUST000055,,2020-02-08,6.99,Net Banking,Success,
PAY00000718,CUST000055,,2020-03-09,6.99,PayPal,Success,
PAY00000719,CUST000055,,2020-04-08,6.99,Credit Card,Success,
PAY00000720,CUST000055,,2020-05-08,6.99,Debit Card,Success,
PAY00000721,CUST000055,,2020-06-07,6.99,PayPal,Success,
PAY00000722,CUST000055,,2020-07-07,6.99,Mobile Wallet,Success,
PAY00000723,CUST000055,,2020-08-06,6.99,Mobile Wallet,Success,
PAY00000724,CUST000055,,2020-09-05,6.99,Credit Card,Success,
PAY00000725,CUST000055,,2020-10-05,6.99,Mobile Wallet,Success,
PAY00000726,CUST000055,,2020-11-04,6.99,Credit Card,Success,
PAY00000727,CUST000055,,2020-12-04,6.99,Debit Card,Success,
PAY00000728,CUST000056,,2020-09-18,6.99,Credit Card,Success,
PAY00000729,CUST000056,,2020-10-18,6.99,Net Banking,Success,
PAY00000730,CUST000056,,2020-11-17,6.99,Credit Card,Success,
PAY00000731,CUST000056,,2020-12-17,6.99,UPI,Success,
PAY00000732,CUST000056,,2021-01-16,6.99,Credit Card,Success,
PAY00000733,CUST000056,,2021-02-15,6.99,Net Banking,Success,
PAY00000734,CUST000056,,2021-03-17,6.99,PayPal,Success,
PAY00000735,CUST000056,,2021-04-16,6.99,UPI,Success,
PAY00000736,CUST000056,,2021-05-16,6.99,Credit Card,Success,
PAY00000737,CUST000056,,2021-06-15,6.99,UPI,Success,
PAY00000738,CUST000056,,2021-07-15,6.99,Credit Card,Success,
PAY00000739,CUST000056,,2021-08-14,6.99,Credit Card,Success,
PAY00000740,CUST000056,,2021-09-13,6.99,Credit Card,Success,
